"仓库","货主","商家编码","货品编号","货品名称","货品简称","规格码","规格名称","分类名称","条形码","基本单位","托规","箱规","价格","毛重（kg）","品牌","生产日期","临期天数","保质期","货区","货区名称","货区类型","货位","货位冻结","热卖货区","有效期","距离到期天数","距离临期天数","批次","是否正品","库存","可发库存","可发库存箱数","库存箱数","货品英文名称","自定义属性2","自定义属性3","自定义属性4","自定义属性5","自定义属性6","货位异常原因","体积（cm³）"
"主仓库","EA",="8809399780416",="8809399780416","Blanc Nature 皮脂零感气垫粉底(#23N Ginger) (30g)","블랑네이처 피지 제로 에어핏 쿠션 기획(#23N 진저) (30g)",,="30g","美妆个护",="8809399780416","ea","无",="40/箱","无权限","0.1350","Blanc Nature",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A02-26-02","否","普通区",="2028-06-03 00:00:00","711","0.0000",,"正品","48","48",="1箱8ea",="1箱8ea","Blanc Nature Sebum-Zero Airfit Cushion with Refill(#23N Ginger) (30g)",,"판매중","본품",,,,"468.0000"
"主仓库","EA",="8809849803511",="8809849803511","TARA 海藻海洋修复乳液 (150ml)","타라 알개 마린 로션 (150ml)",,="150ml","美妆个护",="8809849803511","ea","无",="40/箱","无权限","0.3850","TARA",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-07-02","否","普通区",="2028-07-10 00:00:00","748","0.0000",,"正品","31","31",="31ea",="31ea","TARA Algae Marine Lotion (150ml)",,"판매중","본품",,,,"463.0000"
"主仓库","EA",="8809849803283",="8809849803283","TARA 海藻海洋修复爽肤水 (150ml)","타라 알개 마린 토너 (150ml)",,="150ml","美妆个护",="8809849803283","ea","无",="40/箱","无权限","0.3840","TARA",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-07-01","否","普通区",="2028-03-30 00:00:00","646","0.0000",,"正品","18","18",="18ea",="18ea","TARA Algae Marine Toner (150ml)",,"판매중","본품",,,,"463.0000"
"主仓库","EA",="8809656990602",="8809656990602","LIBER 香水(#Tea Slow) (30ml)","리베르 향수(#티슬로우) (30ml)",,="30ml","无",="8809656990602","ea","无",="90/箱","无权限","0.1600","LIBER",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-33-03","否","普通区",="2029-11-14 00:00:00","1240","0.0000",,"正品","17","17",="17ea",="17ea","LIBER Perfume(#Tea Slow) (30ml)",,"판매중","본품",,,,"203.0000"
"主仓库","EA",="8809656991593",="8809656991593","LIBER 香水(#Campus Picnic) (30ml)","리베르 향수(#캠퍼스피크닉) (30ml)",,="30ml","无",="8809656991593","ea","无",="90/箱","无权限","0.1600","LIBER",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-34-03","否","普通区",="2029-02-13 00:00:00","966","0.0000",,"正品","29","29",="29ea",="29ea","LIBER Perfume(#Campus Picnic) (30ml)",,"판매중","본품",,,,"203.0000"
"主仓库","EA",="8809656991258",="8809656991258","LIBER 香水(#Art Book) (30ml)","리베르 향수(#아트북) (30ml)",,="30ml","无",="8809656991258","ea","无",="90/箱","无权限","0.1600","LIBER",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-33-02","否","普通区",="2029-08-05 00:00:00","1139","0.0000",,"正品","5","5",="5ea",="5ea","LIBER Perfume(#Art Book) (30ml)",,"판매중","본품",,,,"203.0000"
"主仓库","EA",="8809290581631",="8809290581631","STEAMBASE 私处清洁液 (220ml)","스팀베이스 오레가노 젠틀 페미닌 클렌저 (220ml)",,="220ml","美妆个护",="8809290581631","ea","无",="35/箱","无权限","0.2680","STEAMBASE",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-04-03","否","普通区",="2028-04-15 00:00:00","662","0.0000",,"正品","39","39",="1箱4ea",="1箱4ea","STEAMBASE Oregano Gentle Feminine Cleanser (220ml)",,"판매중","본품",,,,"486.0000"
"主仓库","EA",="8809681245982",="8809681245982","(赠品) Pleuvoir 沐浴露(#Rose Wood) (40ml)","(증정) 플르부아 바디클렌저(#로즈우드) (40ml)",,="40ml","无",="8809681245982","ea","无",="120/箱","无权限","0.0600","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-21-01","否","普通区",="2027-08-21 00:00:00","424","0.0000",,"正品","5","5",="5ea",="5ea","(Gift) Pleuvoir Body Cleanser(#Rose Wood) (40ml)",,"판매중","증정",,,,"97.0000"
"主仓库","EA",="8809681245982",="8809681245982","(赠品) Pleuvoir 沐浴露(#Rose Wood) (40ml)","(증정) 플르부아 바디클렌저(#로즈우드) (40ml)",,="40ml","无",="8809681245982","ea","无",="120/箱","无权限","0.0600","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-21-01","否","普通区",="2028-05-07 00:00:00","684","0.0000",,"正品","15","15",="15ea",="15ea","(Gift) Pleuvoir Body Cleanser(#Rose Wood) (40ml)",,"판매중","증정",,,,"97.0000"
"主仓库","EA",="8809290581556",="8809290581556","STEAMBASE 蜂蜜洁面油 (215ml)","스팀베이스 마누카 허니 오일투폼 클렌저 (215ml)",,="215ml","美妆个护",="8809290581556","ea","无",="36/箱","无权限","0.2340","STEAMBASE",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-05-01","否","普通区",="2028-05-12 00:00:00","689","0.0000",,"正品","61","61",="1箱25ea",="1箱25ea","STEAMBASE Manuka Honey Oil-to-Foam Cleanser (215ml)",,"판매중","본품",,,,"440.0000"
"主仓库","EA",="8809948522696",="8809948522696","ohana水感防晒 (60ml)","오하나 데저트 이스케이프 선세럼 SPF50+ (60ml)",,="60ml","美妆个护",="8809948522696","ea","无",="154/箱","无权限","0.1070","Ohana",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-12-02","否","普通区",="2027-08-02 00:00:00","405","0.0000",,"正品","173","173",="1箱19ea",="1箱19ea","Ohana 3IN1 Anti Wrinkle Sun Serum (60ml)",,"판매중","본품",,,,"164.0000"
"主仓库","EA",="8809099145058",="8809099145058","SODOWE 牙刷(#粉色)","쏘두위 우드칩 양면 미세모 칫솔(#핑크)",,="1ea","美妆个护",="8809099145058","ea","无",="100/箱","无权限","0.0290","SODOWE",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-03-01","否","普通区",="2099-12-31 00:00:00","26854","0.0000",,"正品","64","64",="64ea",="64ea","SODOWE Toothbrush(#Pink)",,"판매중","본품",,,,"128.0000"
"主仓库","EA",="8809099145072",="8809099145072","SODOWE 牙刷(#浅绿色)","쏘두위 우드칩 양면 미세모 칫솔(#그린)",,="1ea","无",="8809099145072","ea","无",="100/箱","无权限","0.0190","SODOWE",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-03-02","否","普通区",="2099-12-31 00:00:00","26854","0.0000",,"正品","48","48",="48ea",="48ea","SODOWE Toothbrush(#Green)",,"판매중","본품",,,,"534.0000"
"主仓库","EA",="8809990633326",="8809990633326","kared 关护无香肌肤焕亮垫片 (15ea)","케어드 언스위트 스킨 래디언스 패드 (15ea)",,="15ea","美妆个护",="8809990633326","ea","无",="48/箱","无权限","0.1200","kared",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-08-02","否","普通区",="2027-07-28 00:00:00","400","0.0000",,"正品","30","30",="30ea",="30ea","kared Unsweet Skin Radiance Pad (15ea)",,"판매중","본품",,,,"330.0000"
"主仓库","EA",="8809460998931",="8809460998931","I'M O 有机纯棉护垫155mm (20ea)","아임오 유기농 순면커버 생리대 팬티라이너 일반 (20ea)",,="20ea","无",="8809460998931","ea","无",="60/箱","无权限","0.0700","I'M O",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-31-01","否","普通区",="2028-10-22 00:00:00","852","0.0000",,"正品","38","38",="38ea",="38ea","I'M O New Organic Panty Liner General (20ea)",,"판매중","본품",,,,"387.0000"
"主仓库","EA",="8809647880059",="8809647880059","EATH Library 香氛(#Subtle Reader) (30ml)","이스라이브러리 멀티 프래그런스(#써들리더) (30ml)",,="30ml","美妆个护",="8809647880059","ea","无",="70/箱","无权限","0.1290","EATH Library",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-25-02","否","普通区",="2028-03-06 00:00:00","622","0.0000",,"正品","18","18",="18ea",="18ea","EATH Library Multi Fragrance(#Subtle Reader) (30ml)",,"판매중","본품",,,,"149.0000"
"主仓库","EA",="8809647880066",="8809647880066","EATH Library 香氛(#Moonlight Garden) (30ml)","이스라이브러리 멀티 프래그런스(#문라이트 가든) (30ml)",,="30ml","美妆个护",="8809647880066","ea","无",="70/箱","无权限","0.1290","EATH Library",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-24-03","否","普通区",="2028-03-06 00:00:00","622","0.0000",,"正品","3","3",="3ea",="3ea","EATH Library Multi Fragrance(#Moonlight Garden) (30ml)",,"판매중","본품",,,,"149.0000"
"主仓库","EA",="8809647880042",="8809647880042","EATH Library 香氛(#Paper Flower) (30ml)","이스라이브러리 멀티 프래그런스(#페이퍼 플라워) (30ml)",,="30ml","美妆个护",="8809647880042","ea","无",="70/箱","无权限","0.1290","EATH Library",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-25-03","否","普通区",="2028-03-06 00:00:00","622","0.0000",,"正品","3","3",="3ea",="3ea","EATH Library Multi Fragrance(#Paper Flower) (30ml)",,"판매중","본품",,,,"149.0000"
"主仓库","EA",="8809681247412",="8809681247412","(赠品) Pleuvoir 身体香氛沐浴皂(#Almost Naked) (100g)","(증정) 플르부아 퍼퓸솝(#올모스트 네이키드) (100g)",,="100g","美妆个护",="8809681247412","ea","无",="100/箱","无权限","0.1050","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-16-02","否","普通区",="2028-02-15 00:00:00","602","0.0000",,"正品","22","22",="22ea",="22ea","(Gift) Pleuvoir Perfume Soap(#Almost Naked) (100g)",,"판매중","증정",,,,"2122.0000"
"主仓库","EA",="8809654651628",="8809654651628","(赠品) AIPPO 专业胶原安瓶面膜 (5ml)","(증정) 아이뽀 엑스퍼트 콜라겐 앰플 마스크 (5ml)",,="5ml","美妆个护",="8809654651628","ea","无",="1/箱","无权限","0.0000","AIPPO",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-18-03","否","普通区",="2027-03-05 00:00:00","255","0.0000",,"正品","14","14",="14箱",="14箱","(Gift) AIPPO Expert Collagen Ampoule Mask (5ml)",,"판매중","증정",,,,"0.0000"
"主仓库","EA",="8809681247450",="8809681247450","Pleuvoir 发香喷雾套装(#Floral Musk) (50ml+8g)","플르부아 헤어퍼퓸 미스트 기획세트(#플로럴 머스크) (50ml+8g)",,="50ml+8g","美妆个护",="8809681247450","ea","无",="20/箱","无权限","0.2610","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-27-02","否","普通区",="2028-04-21 00:00:00","668","0.0000",,"正品","2","2",="2ea",="2ea","Pleuvoir Hair Perfume Mist(#Floral Musk) (50ml+8g)",,"판매중","본품",,,,"924.0000"
"主仓库","EA",="8809681247450",="8809681247450","Pleuvoir 发香喷雾套装(#Floral Musk) (50ml+8g)","플르부아 헤어퍼퓸 미스트 기획세트(#플로럴 머스크) (50ml+8g)",,="50ml+8g","美妆个护",="8809681247450","ea","无",="20/箱","无权限","0.2610","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-27-02","否","普通区",="2028-07-02 00:00:00","740","0.0000",,"正品","7","7",="7ea",="7ea","Pleuvoir Hair Perfume Mist(#Floral Musk) (50ml+8g)",,"판매중","본품",,,,"924.0000"
"主仓库","EA",="8809681247399",="8809681247399","Pleuvoir 扩香石(#Burning It All) (18g*1ea)","플르부아 센티드 타블렛(#버닝 잇 올) (18g*1ea)",,="18g*1ea","无",="8809681247399","ea","无",="100/箱","无权限","0.0330","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-30-01","否","普通区",="2028-04-01 00:00:00","648","0.0000",,"正品","17","17",="17ea",="17ea","Pleuvoir Scented Tablet(#Burning It All) (18g)",,"판매중","본품",,,,"0.0000"
"主仓库","EA",="8809681247382",="8809681247382","Pleuvoir 扩香石(#Almost Naked) (18g*1ea)","플르부아 센티드 타블렛(#올모스트 네이키드) (18g*1ea)",,="18g*1ea","无",="8809681247382","ea","无",="100/箱","无权限","0.0330","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-24-02","否","普通区",="2028-05-31 00:00:00","708","0.0000",,"正品","16","16",="16ea",="16ea","Pleuvoir Scented Tablet(#Almost Naked) (18g)",,"판매중","본품",,,,"0.0000"
"主仓库","EA",="8809681247467",="8809681247467","Pleuvoir 发香喷雾套装(#Rose Wood) (50ml+8g)","플르부아 헤어퍼퓸 미스트 기획세트(#로즈우드) (50ml+8g)",,="50ml+8g","美妆个护",="8809681247467","ea","无",="20/箱","无权限","0.2610","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-27-01","否","普通区",="2028-10-21 00:00:00","851","0.0000",,"正品","9","9",="9ea",="9ea","Pleuvoir Hair Perfume Mist(#Rose Wood) (50ml+8g)",,"판매중","본품",,,,"924.0000"
"主仓库","EA",="8809548093022",="8809548093022","SNP 丽芙亮白精华面膜 (10ea)","에스엔피 리얼 액티브 브라이트닝 앰플 마스크 (10ea)",,="10ea","美妆个护",="8809548093022","ea","无",="20/箱","无权限","0.3500","SNP",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-26-01","否","普通区",="2028-01-06 00:00:00","562","0.0000",,"正品","33","33",="1箱13ea",="1箱13ea","SNP Active Brightening Ampoule Mask (10ea)",,"판매중","본품",,,,"872.0000"
"主仓库","EA",="8809548093008",="8809548093008","SNP 丽芙补水精华面膜 (10ea)","에스엔피 리얼 액티브 하이드레이팅 앰플 마스크 (10ea)",,="10ea","美妆个护",="8809548093008","ea","无",="20/箱","无权限","0.3500","SNP",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-26-02","否","普通区",="2028-01-08 00:00:00","564","0.0000",,"正品","13","13",="13ea",="13ea","SNP Real Active Hydrating Ampoule Mask (10ea)",,"판매중","본품",,,,"872.0000"
"主仓库","EA",="8809846781515",="8809846781515","YOUSSOFUL 护发素(#07 Saint Moritz) (500ml)","유쏘풀 더 트리트먼트(#07 세인트모리츠) (500ml)",,="500ml","美妆个护",="8809846781515","ea","无",="15/箱","无权限","0.6200","YOUSSOFUL",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-19-01","否","普通区",="2028-04-28 00:00:00","675","0.0000",,"正品","30","30",="2箱",="2箱","YOUSSOFUL Treatment(#07 Saint Moritz) (500ml)",,"판매중","본품",,,,"1246.0000"
"主仓库","EA",="8809494587248",="8809494587248","(赠品) MOEV Annurcatin™ 洗发水 (8ml)","(증정) 모에브 아누카틴 샴푸 (8ml)",,="8ml","美妆个护",="8809494587248","ea","无",="800/箱","无权限","0.0000","MOEV",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-22-03","否","普通区",="2028-08-06 00:00:00","775","0.0000",,"正品","1360","1360",="1箱560ea",="1箱560ea","(Gift) MOEV Annurcatin™ Shampoo (8ml)",,"판매중","증정",,,,"0.0000"
"主仓库","EA",="8809494587255",="8809494587255","(赠品) MOEV Annurcatin™ 护发素 (8ml)","(증정) 모에브 아누카틴 트리트먼트 (8ml)",,="8ml","美妆个护",="8809494587255","ea","无",="800/箱","无权限","0.0000","MOEV",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-23-02","否","普通区",="2028-04-28 00:00:00","675","0.0000",,"正品","260","260",="260ea",="260ea","(Gift) MOEV Annurcatin™ Treatment (8ml)",,"판매중","증정",,,,"0.0000"
"主仓库","EA",="8809494587255",="8809494587255","(赠品) MOEV Annurcatin™ 护发素 (8ml)","(증정) 모에브 아누카틴 트리트먼트 (8ml)",,="8ml","美妆个护",="8809494587255","ea","无",="800/箱","无权限","0.0000","MOEV",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-23-02","否","普通区",="2028-08-06 00:00:00","775","0.0000",,"正品","1294","1294",="1箱494ea",="1箱494ea","(Gift) MOEV Annurcatin™ Treatment (8ml)",,"판매중","증정",,,,"0.0000"
"主仓库","EA",="8809932660908",="8809932660908","StayUth 脂质体抗老面霜 (50ml)","스테이유스 리포좀비 리필어블 크림 (50ml)",,="50ml","美妆个护",="8809932660908","ea","无",="50/箱","无权限","0.2800","StayUth",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-15-02","否","普通区",="2028-01-19 00:00:00","575","0.0000",,"正品","29","29",="29ea",="29ea","StayUth Lipozombie Refillable Cream (50ml)",,"판매중","본품",,,,"415.0000"
"主仓库","EA",="8809832360038",="8809832360038","earfit 屏障修护洁面啫喱 (150g)","얼핏 바이옴세라 배리어 클렌징 젤 (150g)",,="150g","美妆个护",="8809832360038","ea","无",="50/箱","无权限","0.1890","earfit",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-14-01","否","普通区",="2028-04-16 00:00:00","663","0.0000",,"正品","82","82",="1箱32ea",="1箱32ea","earfit Biomecera Barrier Cleansing Gel (150g)",,"판매중","본품",,,,"536.0000"
"主仓库","EA",="8809642619111",="8809642619111","JULYME 修复香氛护发素(#木质麝香) (500ml)","줄라이미 데미지 케어 퍼퓸 트리트먼트(#우디앤머스크) (500ml)",,="500ml","美妆个护",="8809642619111","ea","无",="20/箱","无权限","0.6210","JULYME",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-35-03","否","普通区",="2028-07-21 00:00:00","759","0.0000",,"正品","32","32",="1箱12ea",="1箱12ea","JULYME Damage Care Perfume Treatment(#Woody & Musk) (500ml)",,"판매중","본품",,,,"960.0000"
"主仓库","EA",="8809642619715",="8809642619715","JULYME 修复香氛护发素(#繁花盛放) (500ml)","줄라이미 데미지 케어 퍼퓸 트리트먼트(#풀블룸) (500ml)",,="500ml","美妆个护",="8809642619715","ea","无",="20/箱","无权限","0.6210","JULYME",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-36-03","否","普通区",="2028-07-23 00:00:00","761","0.0000",,"正品","16","16",="16ea",="16ea","JULYME Damage Care Perfume Treatment(#Full Bloom) (500ml)",,"판매중","본품",,,,"960.0000"
"主仓库","EA",="8809990597550",="8809990597550","I'm unau 巴库奇醇香草焕颜面膜 (27ml*5ea)","아임우나우 바쿠치올 바닐라 리와인드 마스크 (27ml*5ea)",,="27ml*5ea","美妆个护",="8809990597550","ea","无",="20/箱","无权限","0.1920","I'm unau",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-14-03","否","普通区",="2027-06-25 00:00:00","367","0.0000",,"正品","105","105",="5箱5ea",="5箱5ea","I'm unau Bakuchiol Vanilla Rewind Mask (27ml*5ea)",,"판매중","본품",,,,"251.0000"
"主仓库","EA",="8809569602838",="8809569602838","LA MUSE 清爽温和女性护理液 (150ml) (#Ver.2)","라뮤즈 라이트 앤 퓨어 인티메이트 워시 (150ml) (#Ver.2)",,="150ml","美妆个护",="8809569602838","ea","无",="40/箱","无权限","0.2430","LA MUSE",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-17-03","否","普通区",="2028-11-05 00:00:00","866","0.0000",,"正品","7","7",="7ea",="7ea","LA MUSE Light & Pure Intimate Wash (150ml) (#Ver.2)",,"판매중","본품",,,,"435.0000"
